Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
13:59:00 25/07/2018,666.9,126.8,755.6,755.6,182.2,147.8,131.5,2.067,2.672,3.2,29.96,41.59,1010,0,0,0,0,0,0,
14:59:00 25/07/2018,571.8,115.6,731.4,731.4,283,249.7,207.4,2.032,2.562,3.075,30.44,37.88,1010,0,0,0,0,0,0,
15:59:00 25/07/2018,437.1,110.5,640,640,270.4,250.7,195.6,1.973,2.462,2.955,30.03,39.23,1010,0,0,0,0,0,0,
16:59:00 25/07/2018,289.9,95.96,508.4,508.4,273.6,272.9,229.7,1.882,2.432,2.968,29.2,40.58,1010,0,0,0,0,0,0,
17:59:00 25/07/2018,157.4,69.42,352.5,352.5,285.4,230.2,175.4,1.572,2.005,2.478,28.36,42.9,1010,0,0,0,0,0,0,
18:59:00 25/07/2018,36.39,25.64,86.86,86.86,282.4,257.1,217.5,1.375,1.718,2.072,26.59,46.87,1010,0,0,0,0,0,0,
19:59:00 25/07/2018,2.734,2.569,7.992,7.992,291.2,259.5,184.1,1.108,1.407,1.692,24.4,55.64,1011,0,0,0,0,0,0,
20:59:00 25/07/2018,-2.665,-2.741,-0.6013,-0.6013,250.4,188.5,122.4,0.95,1.223,1.503,23.22,60.8,1011,0,0,0,0,0,0,
21:59:00 25/07/2018,-2.367,-2.477,-0.5691,-0.5691,257.9,238.7,160.7,0.9033,1.178,1.447,22.1,69.15,1011,0,0,0,0,0,0,
22:59:00 25/07/2018,-2.124,-2.281,-0.5193,-0.5193,228.7,193,122.1,0.7717,1.015,1.278,21.38,75.29,1012,0,0,0,0,0,0,
23:59:00 25/07/2018,-1.906,-2.1,-0.4613,-0.4613,175,130.6,79.5,1.025,1.357,1.703,21,76.43,1012,0,0,0,0,0,0,
00:59:00 26/07/2018,-1.902,-2.136,-0.4846,-0.4846,232.1,179.4,119.6,0.995,1.333,1.657,20.94,66.58,1012,0,0,0,0,0,0,
01:59:00 26/07/2018,-1.969,-2.159,-0.4885,-0.4885,253,209.5,120.4,1.078,1.342,1.64,20.53,62.64,1012,0,0,0,0,0,0,
02:59:00 26/07/2018,-1.304,-1.448,-0.4877,-0.4877,286.8,230.2,159.2,1.142,1.428,1.705,20.07,63.55,1012,0,0,0,0,0,0,
03:59:00 26/07/2018,17.9,14.53,47.37,47.37,257,176.8,95.85,0.9617,1.24,1.492,19.93,62.32,1012,0,0,0,0,0,0,
04:59:00 26/07/2018,96.9,60.46,214.9,214.9,187.4,145.8,123.2,1.02,1.335,1.705,20.64,62.85,1013,0,0,0,0,0,0,
05:59:00 26/07/2018,220.4,96.7,407.6,407.6,105.5,77.68,77.72,1.442,1.825,2.22,21.89,62.11,1013,0,0,0,0,0,0,
06:59:00 26/07/2018,358.4,109,575.1,575.1,123.1,89.88,83.43,1.58,2.027,2.505,23.16,55.1,1013,0,0,0,0,0,0,
07:59:00 26/07/2018,492.6,123.2,662.3,662.3,124.4,81.3,73.1,1.837,2.308,2.792,24.23,50.22,1013,0,0,0,0,0,0,
08:59:00 26/07/2018,612.3,122.7,738.9,738.9,120.3,74.05,76.9,1.853,2.313,2.778,24.55,45.97,996.1,0,0,0,0,0,0,
09:59:00 26/07/2018,701.3,127.7,773.3,773.3,141,123.6,98.27,1.727,2.352,2.952,26.71,37.07,1014,0,0,0,0,0,0,
10:59:00 26/07/2018,756.5,125.4,799.5,799.5,86.48,78.48,86.8,2.153,2.682,3.202,27.6,35.27,1013,0,0,0,0,0,0,
11:59:00 26/07/2018,770.5,117.6,816.1,816.1,158.6,120.2,94.07,1.8,2.333,2.85,28.33,35.75,1013,0,0,0,0,0,0,
12:59:00 26/07/2018,743.9,109.7,819.1,819.1,144,125.6,99.55,1.915,2.465,3.002,28.57,35.29,1013,0,0,0,0,0,0,
13:59:00 26/07/2018,676.6,102.3,805.7,805.7,139,103.9,87.45,1.858,2.338,2.898,28.84,33.74,1013,0,0,0,0,0,0,
14:59:00 26/07/2018,576.6,93.77,776.2,776.2,178.6,108.6,91.23,1.628,2.168,2.693,28.98,33.06,1013,0,0,0,0,0,0,
15:59:00 26/07/2018,452,81.57,729.4,729.4,221.1,156.8,133.9,1.735,2.228,2.725,28.79,32.18,1013,0,0,0,0,0,0,
16:59:00 26/07/2018,313.9,69.3,646.9,646.9,295.5,278,219.6,2.147,2.697,3.267,27.74,36.46,1013,0,0,0,0,0,0,
17:59:00 26/07/2018,173.5,51.98,500.4,500.4,251.2,196.2,142.6,1.715,2.223,2.778,26.59,40.03,1013,0,0,0,0,0,0,
18:59:00 26/07/2018,56.57,27.55,221.5,221.5,278.4,211.7,151,1.398,1.838,2.268,25.19,45.15,1013,0,0,0,0,0,0,
19:59:00 26/07/2018,2.677,2.136,20.25,20.25,158.5,130.2,82.85,1.047,1.332,1.648,23.75,50.24,1013,0,0,0,0,0,0,
20:59:00 26/07/2018,-3.137,-3.231,-0.7012,-0.7012,213.4,199.4,120.2,0.7483,0.9733,1.185,22.39,57.3,1013,0,0,0,0,0,0,
21:59:00 26/07/2018,-2.667,-2.808,-0.6697,-0.6697,187.7,120.4,115.8,0.4633,0.6467,0.8167,21.38,63.67,1014,0,0,0,0,0,0,
22:59:00 26/07/2018,-2.251,-2.349,-0.5225,-0.5225,70.28,55.37,64.42,0.8133,1.025,1.225,20.86,67.66,1014,0,0,0,0,0,0,
23:59:00 26/07/2018,-2.367,-2.431,-0.5393,-0.5393,78.92,58.7,71.92,0.66,0.86,1.043,20.41,73.65,1014,0,0,0,0,0,0,
00:59:00 27/07/2018,-2.075,-2.099,-0.4429,-0.4429,69.57,81.12,90.8,0.7317,0.9233,1.112,20.3,79.14,1014,0,0,0,0,0,0,
01:59:00 27/07/2018,-2.334,-2.25,-0.4242,-0.4242,92.4,102.6,112.6,0.7417,0.9317,1.098,20.45,78.93,1014,0,0,0,0,0,0,
02:59:00 27/07/2018,-1.871,-1.805,-0.5218,-0.5218,91.57,98.23,109.8,0.615,0.7567,0.8983,19.81,82.2,1014,0,0,0,0,0,0,
03:59:00 27/07/2018,17.44,14.15,40.97,40.97,78.92,90.3,101.3,0.6233,0.7783,0.925,19.58,88.27,1014,0,0,0,0,0,0,
04:59:00 27/07/2018,94.4,55.14,235.9,235.9,83.82,94.48,105.7,1.4,1.665,1.912,20.34,89.6,1014,0,0,0,0,0,0,
05:59:00 27/07/2018,218.8,98.24,380.9,380.9,91.27,105.6,113.1,1.737,2.058,2.36,21.35,85.97,1014,0,0,0,0,0,0,
06:59:00 27/07/2018,371.8,74.94,683.7,683.7,77.22,88.48,98.83,1.985,2.383,2.758,22.4,79.25,1014,0,0,0,0,0,0,
07:59:00 27/07/2018,508.2,78.36,769.9,769.9,77.78,90.35,101.4,2.058,2.393,2.708,23.57,71.82,1014,0,0,0,0,0,0,
08:59:00 27/07/2018,628.7,77.06,831.2,831.2,85.17,94.85,104.5,2.412,2.775,3.108,24.68,64.85,1014,0,0,0,0,0,0,
09:59:00 27/07/2018,715.2,80.56,855.9,855.9,86.97,93,103.3,2.372,2.788,3.202,26.29,54.04,1014,0,0,0,0,0,0,
10:59:00 27/07/2018,763.1,98.67,842.8,842.8,90.05,100.6,111.6,2.535,2.985,3.455,27.73,46.69,1014,0,0,0,0,0,0,
11:59:00 27/07/2018,777.5,112.8,832.5,832.5,98.37,110.2,124,3.02,3.605,4.182,28.42,43.66,1013,0,0,0,0,0,0,
12:59:00 27/07/2018,748.3,99.66,839.3,839.3,89.22,103.8,117.9,2.998,3.612,4.258,28.76,42.26,1013,0,0,0,0,0,0,
13:59:00 27/07/2018,679.5,96.59,819,819,102.3,113.1,124.3,3.437,4.068,4.658,28.72,40.94,1013,0,0,0,0,0,0,
14:59:00 27/07/2018,577.4,87.43,789,789,99.63,108.3,122.5,3.447,4.225,5.002,28.18,44.09,1012,0,0,0,0,0,0,
15:59:00 27/07/2018,448,80.99,724.1,724.1,94.27,106,118.2,3.485,4.243,4.98,27.5,46.1,1012,0,0,0,0,0,0,
16:59:00 27/07/2018,307.8,74.72,619.7,619.7,98.77,110.3,121.5,3.207,3.757,4.353,27.14,49.36,1012,0,0,0,0,0,0,
17:59:00 27/07/2018,175.9,59.75,486.5,486.5,89.32,100,110.3,3.115,3.678,4.19,26.41,51.52,1012,0,0,0,0,0,0,
18:59:00 27/07/2018,69.96,40.63,230.8,230.8,93.7,104.6,115.8,3.233,3.792,4.36,25.43,52.46,1012,0,0,0,0,0,0,
19:59:00 27/07/2018,4.191,3.868,11.69,11.69,90.12,100.4,111.5,2.262,2.682,3.063,24.27,57.38,1012,0,0,0,0,0,0,
20:59:00 27/07/2018,-2.759,-2.677,-0.5074,-0.5074,82.27,92.6,102.4,2.15,2.503,2.852,23.4,60.33,1012,0,0,0,0,0,0,
21:59:00 27/07/2018,-2.858,-2.763,-0.523,-0.523,79.43,88.02,96.77,1.56,1.807,2.07,22.73,63.48,1011,0,0,0,0,0,0,
22:59:00 27/07/2018,-2.616,-2.534,-0.4803,-0.4803,77.93,86.15,94.05,1.592,1.85,2.092,22.14,67.74,1011,0,0,0,0,0,0,
23:59:00 27/07/2018,-2.606,-2.549,-0.5215,-0.5215,69.2,62.42,72.88,0.9783,1.188,1.378,21.53,72.66,1010,0,0,0,0,0,0,
00:59:00 28/07/2018,-2.523,-2.49,-0.5304,-0.5304,66.98,69.38,77.87,0.8517,1.022,1.19,20.93,74.43,1010,0,0,0,0,0,0,
01:59:00 28/07/2018,-2.209,-2.169,-0.4404,-0.4404,69.87,77.65,85.02,1.21,1.415,1.602,20.49,78.56,1009,0,0,0,0,0,0,
02:59:00 28/07/2018,-1.276,-1.27,-0.3808,-0.3808,58.88,68.77,78.4,1.645,1.93,2.24,20.19,80.62,1009,0,0,0,0,0,0,
03:59:00 28/07/2018,20.08,15.84,63.06,63.06,66.25,75.55,84.97,2.03,2.387,2.728,20.34,79.38,1008,0,0,0,0,0,0,
04:59:00 28/07/2018,101,52.85,292.7,292.7,76.83,84.12,95.98,2.405,2.805,3.205,20.57,79.57,1007,0,0,0,0,0,0,
05:59:00 28/07/2018,212.5,80.53,444.5,444.5,78.95,89.38,98.83,2.908,3.418,3.918,21.07,79.84,1007,0,0,0,0,0,0,
06:59:00 28/07/2018,334.5,110.8,516.4,516.4,87.02,96.18,106.2,3.02,3.528,4.065,21.91,78.2,1006,0,0,0,0,0,0,
07:59:00 28/07/2018,490.5,108.4,686.5,686.5,90.78,100.6,110,3.018,3.557,4.135,23.28,73.25,1006,0,0,0,0,0,0,
08:59:00 28/07/2018,608.1,115.8,744.5,744.5,92.85,103.2,113.2,2.768,3.257,3.7,24.65,68,1006,0,0,0,0,0,0,
09:59:00 28/07/2018,652.7,285.2,503.2,503.2,103.7,116.9,131.8,2.842,3.427,4,26,61.65,1005,0,0,0,0,0,0,
10:59:00 28/07/2018,554.3,274.9,357.1,357.1,93.8,109,125.8,2.552,3.125,3.663,26.68,57.49,1005,0,0,0,0,0,0,
11:59:00 28/07/2018,369.6,230.6,155.2,155.2,101.5,111,127,2.677,3.32,4.005,22.37,77.18,1005,11.31,37.17,11.28,0,0,0,
12:59:00 28/07/2018,793.1,195.1,772.6,772.6,89.88,101.1,112.2,2.492,2.917,3.363,25.74,67.84,1004,0,0,0,0,0,0,
13:59:00 28/07/2018,645.9,117.4,750.1,750.1,133,150.7,168.3,2.73,3.483,4.245,26.54,52.95,987.1,0,0,0,0,0,0,
14:59:00 28/07/2018,557.8,90.41,766.1,766.1,138.3,155.9,172.6,3.34,4.155,5,27.12,52.81,1003,0,0,0,0,0,0,
15:59:00 28/07/2018,450.1,72.38,759.6,759.6,132.7,148.7,166.9,2.93,3.688,4.477,27.25,50.22,1002,0,0,0,0,0,0,
16:59:00 28/07/2018,313,58.93,688.6,688.6,137.4,155,170.4,2.983,3.66,4.315,26.88,50.58,1003,0,0,0,0,0,0,
17:59:00 28/07/2018,172.4,45.01,536.9,536.9,124,139.5,154.5,2.517,3.207,3.868,26.14,55.24,1003,0,0,0,0,0,0,
18:59:00 28/07/2018,28.81,18.37,72.64,72.64,113.5,129,145.1,2.283,2.862,3.413,24.73,65.81,1003,0,0,0,0,0,0,
19:59:00 28/07/2018,0.7152,0.7285,-0.4229,-0.4229,141.4,154.9,173.7,1.732,2.295,2.852,23.87,72.66,1003,0,0,0,0,0,0,
20:59:00 28/07/2018,-0.2224,-0.233,-0.9043,-0.9043,258,275.3,286.1,2.303,2.848,3.423,19.87,82.22,1004,4.73,6.167,4.727,0,0,0,
21:59:00 28/07/2018,-0.1683,-0.2,-0.2935,-0.2935,187.2,173.5,171.7,0.99,1.187,1.375,18.81,89.07,1004,0,0,0,0,0,0,
22:59:00 28/07/2018,-0.3688,-0.3726,-0.2404,-0.2404,98.3,99.35,112.7,1.097,1.318,1.537,18.71,90.49,1004,0,0,0,0,0,0,
23:59:00 28/07/2018,-0.3719,-0.3807,-0.257,-0.257,257.9,268,272.1,0.9167,1.113,1.287,18.93,90.94,1005,0.01,2.167,0.003333,0,0,0,
00:59:00 29/07/2018,-0.6096,-0.6018,-0.4168,-0.4168,251.1,263.4,275.6,1.323,1.61,1.902,18.72,90.7,1005,0,0,0,0,0,0,
01:59:00 29/07/2018,-0.9856,-1.006,-0.577,-0.577,249.7,261.8,268.4,1.222,1.508,1.77,18.47,89.93,1005,0,0,0,0,0,0,
02:59:00 29/07/2018,-0.5827,-0.6513,-0.461,-0.461,268.8,280.4,286.9,1.108,1.382,1.643,18.14,91.48,1006,0,0,0,0,0,0,
03:59:00 29/07/2018,12.03,10.96,10.99,10.99,261.3,275.4,284.8,1.2,1.502,1.795,18.28,91.04,1006,0,0,0,0,0,0,
04:59:00 29/07/2018,45.54,33.26,47.41,47.41,260.6,273.8,287.1,1.747,2.233,2.705,18.53,91.57,1007,0,0,0,0,0,0,
05:59:00 29/07/2018,260.7,105.7,440.6,440.6,274.9,286.1,292.1,1.73,2.123,2.523,19.75,86.35,1007,0,0,0,0,0,0,
06:59:00 29/07/2018,246.9,160.6,189.4,189.4,277.6,287.6,286.3,1.83,2.178,2.573,20.51,81.22,1008,0,0,0,0,0,0,
07:59:00 29/07/2018,405.4,178.1,416,416,275.4,291.7,290.6,1.672,2.028,2.395,21.55,73.66,1008,0,0,0,0,0,0,
08:59:00 29/07/2018,517.7,208.1,470.1,470.1,262,279.9,286,1.638,2.088,2.523,22.4,65.11,1009,0,0,0,0,0,0,
09:59:00 29/07/2018,557.9,203.3,491.6,491.6,261.4,258.2,254.8,1.665,1.965,2.255,23.32,57.82,1009,0,0,0,0,0,0,
10:59:00 29/07/2018,694.7,239.5,584.7,584.7,265.5,265.9,272.4,1.703,2.083,2.45,23.99,53.59,1009,0,0,0,0,0,0,
11:59:00 29/07/2018,651.4,297.5,453.1,453.1,112.2,115.1,130.2,1.37,1.68,1.98,23.87,59.41,1009,0,0,0,0,0,0,
12:59:00 29/07/2018,475.5,245.9,306.5,306.5,79.15,85.35,91.13,2.055,2.467,2.888,23.18,65.4,1009,0,0,0,0,0,0,
13:59:00 29/07/2018,650.7,175.8,684.5,684.5,81.58,80.63,90.85,2.642,3.045,3.457,23.21,64.08,1009,0,0,0,0,0,0,
14:59:00 29/07/2018,453.8,227.3,368.9,368.9,63.43,73.08,82.2,2.02,2.432,2.792,23.26,62,1009,0,0,0,0,0,0,
15:59:00 29/07/2018,505.4,157.6,702.3,702.3,83.42,95.73,106.9,1.732,2.128,2.488,23.67,60.02,1009,0,0,0,0,0,0,
16:59:00 29/07/2018,292.1,90.62,553,553,82.28,90.3,98.35,1.827,2.172,2.492,22.71,60.21,992.2,0,0,0,0,0,0,
17:59:00 29/07/2018,146.7,58.48,368.5,368.5,110.6,119.9,129.6,1.312,1.562,1.823,23.41,57.63,1009,0,0,0,0,0,0,
18:59:00 29/07/2018,41.06,28.96,98.85,98.85,96.02,107.1,118.2,0.8333,0.99,1.158,22.67,59.86,1009,0,0,0,0,0,0,
19:59:00 29/07/2018,-0.1553,-0.5586,-0.3254,-0.3254,89.75,95.67,98.95,0.6383,0.7533,0.87,20.63,73.16,1009,0,0,0,0,0,0,
20:59:00 29/07/2018,-2.549,-2.672,-0.9238,-0.9238,144.9,144.7,149.2,0.405,0.5217,0.6267,19.18,81.29,1010,0,0,0,0,0,0,
21:59:00 29/07/2018,-2.823,-2.732,-0.7304,-0.7304,143.8,156.8,156.4,0.265,0.355,0.4467,18.08,85.74,1010,0,0,0,0,0,0,
22:59:00 29/07/2018,-2.693,-2.5,-0.6787,-0.6787,164.8,173.7,178.3,0.4483,0.5517,0.6617,17.68,84.29,1010,0,0,0,0,0,0,
23:59:00 29/07/2018,-2.094,-1.921,-0.497,-0.497,143,151.8,160.4,0.4183,0.5133,0.6233,17.33,84.47,1010,0,0,0,0,0,0,
00:59:00 30/07/2018,-1.436,-1.317,-0.2313,-0.2313,161.6,170.1,178.8,0.64,0.7767,0.9083,18.06,85.07,1010,0,0,0,0,0,0,
01:59:00 30/07/2018,-2.335,-2.163,-0.4655,-0.4655,145,160.6,176.4,0.5267,0.6917,0.855,18.23,85.79,1010,0,0,0,0,0,0,
02:59:00 30/07/2018,-1.36,-1.224,-0.02778,-0.02778,139.5,151.8,163.6,0.95,1.175,1.392,18.8,83.97,1010,0,0,0,0,0,0,
03:59:00 30/07/2018,19.27,16.32,53.88,53.88,122.3,134.7,147.2,0.7183,0.9167,1.113,19.32,81.46,1010,0,0,0,0,0,0,
04:59:00 30/07/2018,53.3,53.55,0.8254,0.8254,127.7,137.2,151.9,1.203,1.512,1.81,20.25,80.64,1010,0,0,0,0,0,0,
05:59:00 30/07/2018,96.18,96.53,0.2937,0.2937,123.3,136.3,149.5,1.242,1.53,1.818,20.81,77.47,1010,0,0,0,0,0,0,
06:59:00 30/07/2018,196.3,193.3,8.818,8.818,121.2,138.7,153.1,1.878,2.318,2.783,21.54,73.92,1011,0,0,0,0,0,0,
07:59:00 30/07/2018,286.9,258.4,57.1,57.1,122.4,137.7,153.3,1.898,2.38,2.838,22.96,68.72,1011,0.01,0.5,0.008333,0,0,0,
08:59:00 30/07/2018,308.5,271.8,56.47,56.47,123.8,139.1,154.3,1.635,2.072,2.493,23.92,64.68,1012,0,0,0,0,0,0,
09:59:00 30/07/2018,665,312.9,480.3,480.3,118.5,134.4,145.1,2.325,2.83,3.34,25.05,61.63,1012,0,0,0,0,0,0,
10:59:00 30/07/2018,670.5,258.1,528.7,528.7,113.1,129.3,144,2.683,3.295,3.905,25.82,57.89,1012,0,0,0,0,0,0,
11:59:00 30/07/2018,770.6,162.4,773.4,773.4,128.8,147.7,164.2,2.368,3.015,3.637,27.65,48.16,1012,0,0,0,0,0,0,
12:59:00 30/07/2018,776.5,175.5,792.1,792.1,154.2,165.7,183.6,2.08,2.693,3.248,28.37,43.63,1012,0,0,0,0,0,0,
13:59:00 30/07/2018,548.6,238.5,444.1,444.1,140.7,162.8,183.2,1.907,2.473,3.023,28.14,42.61,1011,0,0,0,0,0,0,
14:59:00 30/07/2018,554.8,101.9,746.5,746.5,147.4,173.9,189.6,1.528,2.11,2.71,28.62,38.37,1011,0,0,0,0,0,0,
15:59:00 30/07/2018,430,97.58,678.3,678.3,157.5,181.3,184.2,1.968,2.517,3.103,28.41,36.46,1011,0,0,0,0,0,0,
16:59:00 30/07/2018,298.3,79.7,601.8,601.8,122,136.4,149.6,2.362,2.882,3.432,27.14,41.13,1011,0,0,0,0,0,0,
17:59:00 30/07/2018,171.4,64.32,470.2,470.2,124.6,138.7,152.5,1.768,2.195,2.577,26.7,38.72,1011,0,0,0,0,0,0,
18:59:00 30/07/2018,39.07,23.13,125.6,125.6,141,155.3,168.6,1.56,1.93,2.287,25.99,38.18,1012,0,0,0,0,0,0,
19:59:00 30/07/2018,-0.0117,-0.001325,-0.1037,-0.1037,144.4,156.8,168.1,1.398,1.733,2.07,24.86,43.97,1012,0,0,0,0,0,0,
20:59:00 30/07/2018,-1.623,-1.565,-0.2405,-0.2405,152.6,159.7,178.4,1.245,1.56,1.848,24.08,51.17,1013,0,0,0,0,0,0,
21:59:00 30/07/2018,-1.398,-1.352,-0.227,-0.227,145.8,162.7,180.5,1.113,1.417,1.717,23.8,53.31,1012,0,0,0,0,0,0,
22:59:00 30/07/2018,-2.586,-2.459,-0.5456,-0.5456,168.8,180.4,197.9,0.5167,0.6767,0.8433,23.12,56.78,1012,0,0,0,0,0,0,
23:59:00 30/07/2018,-2.778,-2.582,-0.6277,-0.6277,169.8,175.4,187.8,0.4283,0.5483,0.6583,21.78,61.06,1012,0,0,0,0,0,0,
00:59:00 31/07/2018,-1.566,-1.485,-0.2471,-0.2471,123.6,133.9,149.1,0.9233,1.142,1.385,21.15,72.9,1012,0,0,0,0,0,0,
01:59:00 31/07/2018,-2.249,-2.137,-0.4242,-0.4242,139.9,152.4,165.2,0.9333,1.172,1.378,21.46,71.18,1012,0,0,0,0,0,0,
02:59:00 31/07/2018,-2.399,-2.296,-0.4795,-0.4795,120.2,133.3,138.9,0.925,1.128,1.352,20.47,85.15,1012,0,0,0,0,0,0,
03:59:00 31/07/2018,14.35,9.813,71.87,71.87,112.8,127.1,141.7,1.052,1.322,1.597,20.57,85.59,1012,0,0,0,0,0,0,
04:59:00 31/07/2018,99.19,38.55,392.8,392.8,111.8,119.6,133.5,1.223,1.515,1.802,21.31,80.75,1012,0,0,0,0,0,0,
05:59:00 31/07/2018,230.3,65.74,577.1,577.1,113.9,120.6,135.7,1.613,2.012,2.392,22.36,77.47,1012,0,0,0,0,0,0,
06:59:00 31/07/2018,361,84.07,661.6,661.6,111.6,123,135.7,1.97,2.378,2.795,23.32,70.9,1012,0,0,0,0,0,0,
07:59:00 31/07/2018,489.7,98.23,720.2,720.2,124.8,140.2,150.2,2.15,2.617,3.11,24.3,63.08,1012,0,0,0,0,0,0,
08:59:00 31/07/2018,608.2,103.8,777.9,777.9,120.2,136.1,152.2,2.103,2.648,3.178,25.87,53.21,1012,0,0,0,0,0,0,
09:59:00 31/07/2018,695,111.2,802.2,802.2,121.5,134.9,148.9,2.498,3.108,3.702,27,42.86,1012,0,0,0,0,0,0,
10:59:00 31/07/2018,749.5,114.7,819.1,819.1,122.7,140.3,159.6,2.743,3.433,4.127,27.88,33.82,1012,0,0,0,0,0,0,
11:59:00 31/07/2018,762.8,111.1,829.6,829.6,130.1,140.5,157.1,2.893,3.59,4.292,27.99,29.51,995.1,0,0,0,0,0,0,
12:59:00 31/07/2018,732,106,826.8,826.8,134.6,151.3,167.3,2.905,3.632,4.393,28.45,30.97,1011,0,0,0,0,0,0,
13:59:00 31/07/2018,662.6,130.8,763.9,763.9,135.8,155.9,175.5,3.032,3.778,4.597,29.26,27.69,1011,0,0,0,0,0,0,
14:59:00 31/07/2018,440.4,183.3,418.7,418.7,135.3,150.8,166.8,3.202,3.992,4.728,29.04,27.56,1011,0,0,0,0,0,0,
15:59:00 31/07/2018,267.4,206,123.2,123.2,142.6,162.4,176.8,2.402,2.982,3.588,28.09,31.97,1011,0,0,0,0,0,0,
16:59:00 31/07/2018,119.7,119.6,2.538,2.538,135.7,152.5,171.6,2.113,2.662,3.217,27.25,34.66,1010,0,0,0,0,0,0,
17:59:00 31/07/2018,95.39,79.61,88.12,88.12,131.1,142.3,157.4,1.985,2.413,2.838,26.45,42.6,1010,0,0,0,0,0,0,
18:59:00 31/07/2018,42.1,42.81,0.6048,0.6048,124.1,142,154.2,1.775,2.195,2.61,25.6,51.13,1011,0,0,0,0,0,0,
19:59:00 31/07/2018,-1.055,-1.082,-0.5877,-0.5877,118.8,129.1,140.1,1.22,1.458,1.745,24.73,56.33,1011,0.02,4,0.01833,0,0,0,
20:59:00 31/07/2018,-2.21,-2.145,-0.4102,-0.4102,136.6,149.3,164.3,0.8817,1.082,1.293,23.72,67.22,1011,0,0,0,0,0,0,
21:59:00 31/07/2018,-2.397,-2.276,-0.4768,-0.4768,147,158.2,170.2,0.64,0.7917,0.9533,23.07,70.45,1012,0,0,0,0,0,0,
22:59:00 31/07/2018,-1.87,-1.751,-0.3347,-0.3347,150.2,166.9,178,0.7,0.895,1.09,22.81,74.06,1012,0,0,0,0,0,0,
23:59:00 31/07/2018,-2.539,-2.413,-0.5434,-0.5434,96.65,107.3,122.4,0.305,0.4283,0.555,21.98,80.15,1012,0,0,0,0,0,0,
00:59:00 01/08/2018,-2.152,-2.114,-0.5693,-0.5693,206.5,201.5,186.4,0.3483,0.4617,0.5983,20.92,83.81,1012,0,0,0,0,0,0,
01:59:00 01/08/2018,-1.714,-1.697,-0.4861,-0.4861,144.9,138.7,133.9,0.2,0.305,0.4117,20.44,87.01,1012,0,0,0,0,0,0,
02:59:00 01/08/2018,-0.9414,-0.9258,-0.3308,-0.3308,228.5,176.5,168.2,0.3067,0.4683,0.6133,19.99,87.27,1012,0,0,0,0,0,0,
03:59:00 01/08/2018,7.063,6.651,6.299,6.299,230.7,218.6,212,0.645,0.8067,0.9633,20.36,88.51,1012,2.77,9.5,2.762,0,0,0,
04:59:00 01/08/2018,30.25,30.26,-0.01162,-0.01162,275.1,278,266.4,0.7683,0.9683,1.145,20.42,92.23,1012,0,0,0,0,0,0,
05:59:00 01/08/2018,46.96,46.92,0.04682,0.04682,278.9,285.5,278.5,0.9233,1.132,1.345,20.93,91.1,1013,0,0,0,0,0,0,
06:59:00 01/08/2018,67.49,67.22,0.3822,0.3822,233.8,227.5,203.5,0.925,1.17,1.403,21.08,91.14,1013,0.48,11.33,0.4683,0,0,0,
07:59:00 01/08/2018,169.7,153.7,28.11,28.11,308.3,301,287.6,1.975,2.342,2.687,21.1,89.96,1014,0.01,1,0,0,0,0,
08:59:00 01/08/2018,72.8,72.43,1.822,1.822,238.7,213.9,154.6,1.54,1.945,2.365,20.77,89.5,1014,3.82,31.17,3.793,0,0,0,
09:59:00 01/08/2018,144.1,144.6,0.3134,0.3134,296.2,270.4,255.8,1.422,1.755,2.065,20.45,91.57,1014,1.71,14.5,1.705,0,0,0,
10:59:00 01/08/2018,255.2,252.6,5.678,5.678,269.7,238.9,217.7,1.4,1.717,2.012,21.09,88.82,1015,0.02,4,0.01333,0,0,0,
11:59:00 01/08/2018,587.9,378.1,283.2,283.2,300.3,311.9,296.3,1.987,2.435,2.903,22.21,82.77,1015,0,0,0,0,0,0,
12:59:00 01/08/2018,665.8,331.9,447.2,447.2,238.2,230.4,214.8,1.34,1.655,1.973,23.9,72.9,1015,0,0,0,0,0,0,
13:59:00 01/08/2018,539.7,232.4,447.4,447.4,289.2,287.3,267.2,1.182,1.428,1.673,25.2,65.77,1014,0,0,0,0,0,0,
14:59:00 01/08/2018,511,192.1,531.3,531.3,295.5,294.3,279.1,1.93,2.395,2.805,25.71,61.67,1014,0,0,0,0,0,0,
15:59:00 01/08/2018,408.3,178.2,475.4,475.4,310,309.7,284.9,2.458,2.995,3.482,24.73,62.67,1014,0,0,0,0,0,0,
16:59:00 01/08/2018,255,134.5,331.3,331.3,289.9,284,243.2,1.887,2.367,2.892,24.06,62.38,1015,0,0,0,0,0,0,
17:59:00 01/08/2018,71.72,53.58,96.96,96.96,278.3,240.3,185.7,1.488,1.86,2.238,22.74,64.52,1015,0,0,0,0,0,0,
18:59:00 01/08/2018,33.71,24.08,78.66,78.66,268.3,214.3,161.7,0.9567,1.225,1.505,21.91,66.5,1015,0,0,0,0,0,0,
19:59:00 01/08/2018,-0.692,-0.5803,0.1909,0.1909,247.6,208.1,186.6,0.39,0.53,0.665,20.89,70.68,1016,0,0,0,0,0,0,
