Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
23:59:00 17/03/2019,-0.8455,-0.8158,-0.1884,296.6,230,240.4,250.2,6.022,6.96,7.825,4.77,76.74,986.4,0,0,0,0,0,0,
00:59:00 18/03/2019,-0.5541,-0.5385,-0.07296,310.2,231.6,242,252.4,5.787,6.83,7.753,4.622,75.56,986.7,0,0.1667,0,0,0,0,
01:59:00 18/03/2019,-0.5321,-0.5151,-0.07516,313.9,231.1,241.3,252.1,5.22,6.275,7.282,4.708,74.08,986.7,0,0.3333,0,0,0,0,
02:59:00 18/03/2019,-0.8684,-0.8403,-0.05594,316.2,228.2,240.8,252.1,5.448,6.457,7.38,4.743,74.23,986.5,0.07,6.833,0.06167,0,0,0,
03:59:00 18/03/2019,-0.8672,-0.8602,-0.1532,305.3,225,237.1,247.9,5.668,6.845,7.978,4.677,74.91,986.4,0,0,0,0,0,0,
04:59:00 18/03/2019,-0.5993,-0.6341,-0.05049,320.8,229.4,240.4,251,5.262,6.412,7.515,4.948,72.29,986.4,0.04,1.667,0.03333,0,0,0,
05:59:00 18/03/2019,10.13,9.661,6.447,306.6,236,247.4,259.5,5.213,6.025,6.832,4.47,77.89,986.7,0.09,5.5,0.07833,0,0,0,
06:59:00 18/03/2019,86.71,71.84,82.5,299.5,243,253.5,264.5,5.013,5.89,6.685,4.422,77.81,987.5,0,0,0,0,0,0,
07:59:00 18/03/2019,97.04,91.44,25.49,318,247.8,260.4,273.3,4.693,5.567,6.388,4.738,75.52,988.2,0,0,0,0,0,0,
08:59:00 18/03/2019,232.2,172.1,152.3,300.5,255.1,266.7,279,4.535,5.392,6.288,5.288,71.48,989.3,0,0,0,0,0,0,
09:59:00 18/03/2019,204,192.4,25.55,320.2,268.5,281.5,288.3,4.117,5.108,5.993,5.755,69.73,990.6,0,0.1667,0,0,0,0,
10:59:00 18/03/2019,219.1,216.9,5.508,320.9,281.5,295.4,303.8,4.192,5.26,6.27,5.595,69.73,992,0,0,0,0,0,0,
11:59:00 18/03/2019,202.8,191.5,21.92,317.2,295.9,308.4,314.7,4.202,5.098,5.983,5.11,67.87,993.6,0,0.6667,0.001667,0,0,0,
12:59:00 18/03/2019,201.2,200.6,2.222,310.2,297.5,310.3,315.6,5.038,5.95,6.798,5.273,60.01,995,0,0,0,0,0,0,
13:59:00 18/03/2019,95.23,95.43,-0.3533,323.7,294.5,306.8,313.7,4.057,4.813,5.593,4.308,71.81,996.3,0.12,24.33,0.08833,0,0,0,
14:59:00 18/03/2019,136.9,126.8,30.55,300.7,277.9,293.3,302.3,3.173,3.928,4.683,4.453,70.59,997.4,0,0.1667,0,0,0,0,
15:59:00 18/03/2019,221.4,79.29,605.7,259.4,297.6,309.8,320.8,4.038,4.787,5.542,5.617,57.89,998.4,0,0,0,0,0,0,
16:59:00 18/03/2019,73.17,22.25,447.6,248.1,291.8,304.3,317,3.232,4.02,4.802,5.502,54.07,999.6,0,0,0,0,0,0,
17:59:00 18/03/2019,1.492,0.8791,20.55,249.1,296.8,306.6,316.2,2.825,3.3,3.77,4.902,58.8,1001,0,0,0,0,0,0,
18:59:00 18/03/2019,-2.49,-2.615,-0.6248,247.3,297.2,308.2,313.2,2.473,2.995,3.505,4.48,64.21,1002,0,0,0,0,0,0,
19:59:00 18/03/2019,-2.406,-2.5,-0.5492,247.7,302.4,315.9,316.8,2.53,3.078,3.648,4.57,63.62,1004,0,0,0,0,0,0,
20:59:00 18/03/2019,-2.529,-2.623,-0.5834,248.5,301.6,305.8,310.8,2.357,2.77,3.175,4.352,66.12,1005,0,0,0,0,0,0,
21:59:00 18/03/2019,-2.815,-2.939,-0.6748,244,289.2,300.7,305.9,1.845,2.193,2.558,3.812,70.48,1006,0,0,0,0,0,0,
22:59:00 18/03/2019,-2.86,-2.948,-0.686,243.2,273.6,281.2,288.2,1.728,2.008,2.278,3.065,75.52,1007,0,0,0,0,0,0,
23:59:00 18/03/2019,-2.576,-2.685,-0.7284,242.8,269.8,278.2,287.3,1.893,2.202,2.517,2.575,77.75,1008,0,0,0,0,0,0,
00:59:00 19/03/2019,-2.651,-2.773,-0.6388,242.3,271,278.4,286.1,1.818,2.113,2.398,2.4,80.49,1009,0,0,0,0,0,0,
01:59:00 19/03/2019,-2.46,-2.625,-0.6431,241.1,279.5,288.8,298.1,2.185,2.483,2.803,2.158,81.4,1009,0,0,0,0,0,0,
02:59:00 19/03/2019,-2.707,-2.89,-0.5686,237.9,299.2,309.3,318,2.153,2.51,2.843,2.457,72.23,1010,0,0,0,0,0,0,
03:59:00 19/03/2019,-2.821,-2.912,-0.5659,239.5,294.5,302.8,310.7,1.807,2.033,2.295,1.98,70.89,1011,0,0,0,0,0,0,
04:59:00 19/03/2019,-2.698,-2.803,-0.5613,236.9,296.3,304.7,312.4,1.62,1.905,2.153,1.417,72.26,1012,0,0,0,0,0,0,
05:59:00 19/03/2019,19.27,8.653,173.4,235.1,293.9,305.6,316.6,1.787,2.107,2.437,1.482,68.13,1012,0,0,0,0,0,0,
06:59:00 19/03/2019,130.5,31.48,604.1,234.9,302,312.3,316,2.013,2.363,2.718,2.555,61.76,1013,0,0,0,0,0,0,
07:59:00 19/03/2019,273.9,44.9,785.5,236.1,319.6,299.9,292,2.675,3.148,3.625,3.73,57.1,1014,0,0,0,0,0,0,
08:59:00 19/03/2019,404.8,54.19,870.9,237.9,312,318.4,277,3.007,3.722,4.417,4.7,49.66,1015,0,0,0,0,0,0,
09:59:00 19/03/2019,491.7,89.61,827.8,246,291.2,276.8,254.6,3.12,3.852,4.598,5.075,49,1016,0,0,0,0,0,0,
10:59:00 19/03/2019,541.7,108,808.3,248.3,300.7,299.8,304.9,3.125,3.678,4.257,5.698,44.27,1016,0,0,0,0,0,0,
11:59:00 19/03/2019,575.6,97.86,869.7,249.2,299.7,303.9,296,3.587,4.278,5.002,6.023,44.55,1017,0,0,0,0,0,0,
12:59:00 19/03/2019,566.7,111.3,871.9,252.5,295.9,302.5,297.1,3.653,4.432,5.127,6.148,46.89,1017,0,0,0,0,0,0,
13:59:00 19/03/2019,464.9,80.29,838.2,248.9,306.3,313.4,292.5,2.922,3.723,4.523,6.29,45.55,1018,0,0,0,0,0,0,
14:59:00 19/03/2019,354.8,50.55,835,244.5,299.4,302,293.1,2.92,3.623,4.303,6.313,43.87,1018,0,0,0,0,0,0,
15:59:00 19/03/2019,219.2,38.09,739.8,242.4,301.5,312.3,317.8,2.975,3.515,4.043,6.187,41.81,1019,0,0,0,0,0,0,
16:59:00 19/03/2019,78.24,22.35,475.5,241.5,288.3,298.2,301.1,2.51,2.862,3.208,5.648,43.22,1019,0,0,0,0,0,0,
17:59:00 19/03/2019,0.9846,0.02893,33.85,240.4,261,270.2,278.4,1.105,1.298,1.48,4.688,47.59,1019,0,0,0,0,0,0,
18:59:00 19/03/2019,-3.451,-3.285,-0.9239,241.9,237,243.6,250.7,0.785,0.9183,1.05,4.062,49.42,1020,0,0,0,0,0,0,
19:59:00 19/03/2019,-2.868,-2.627,-0.461,245.5,199.8,213.3,227,0.7183,0.9083,1.095,3.707,51.55,1020,0,0,0,0,0,0,
20:59:00 19/03/2019,-2.525,-2.317,-0.4742,246.8,215.2,229,236,1.607,1.933,2.268,3.53,55.18,1020,0,0,0,0,0,0,
21:59:00 19/03/2019,-2.624,-2.474,-0.5669,246.6,226.2,235.5,245.2,1.803,2.132,2.46,3.155,60.99,1021,0,0,0,0,0,0,
22:59:00 19/03/2019,-2.368,-2.251,-0.5667,248.7,237.8,245.8,253.5,2.065,2.373,2.655,2.63,68.46,1020,0,0,0,0,0,0,
23:59:00 19/03/2019,-2.557,-2.454,-0.5852,243.9,242.4,250.3,258.1,1.937,2.218,2.505,2.405,75.23,1021,0,0,0,0,0,0,
00:59:00 20/03/2019,-2.201,-2.106,-0.4873,252.1,236.7,245.2,254.1,2.193,2.502,2.795,2.202,79.52,1021,0,0,0,0,0,0,
01:59:00 20/03/2019,-1.546,-1.46,-0.3049,272.4,232.1,242.1,252.2,2.273,2.618,3.003,2.135,80.45,1020,0,0,0,0,0,0,
02:59:00 20/03/2019,-1.169,-1.107,-0.2046,282.5,222.6,233.7,244.4,2.703,3.12,3.538,2.372,80.37,1020,0,0,0,0,0,0,
03:59:00 20/03/2019,-0.5631,-0.5497,-0.008927,309,215.7,229.6,246.2,1.812,2.215,2.602,2.537,80.57,1020,0,0,0,0,0,0,
04:59:00 20/03/2019,-0.2714,-0.2791,0.006783,315.3,195.2,211,233.9,1.767,2.243,2.77,2.912,80.07,1020,0,0,0,0,0,0,
05:59:00 20/03/2019,9.549,9.553,0.0335,319.2,203.1,220.8,237.9,2.298,2.98,3.62,4.028,76.4,1019,0,0,0,0,0,0,
06:59:00 20/03/2019,36.7,36.69,0.1152,326.4,214.5,230.8,244.9,3.273,3.887,4.545,4.642,77.54,1019,0,0.1667,0,0,0,0,
07:59:00 20/03/2019,57.05,57.06,0.156,334.2,219.6,230.9,242.5,3.272,3.96,4.605,5.188,78.86,1019,0,0,0,0,0,0,
08:59:00 20/03/2019,66.47,66.54,0.06001,337.3,218.8,233.5,246.5,3.4,4.105,4.785,5.678,81.1,1019,0,0,0,0,0,0,
09:59:00 20/03/2019,83.92,84.03,-0.0416,341.3,232.8,243.5,253.7,3.833,4.402,4.948,6.068,84.74,1019,0.02,3.167,0.008333,0,0,0,
10:59:00 20/03/2019,116.9,117,0.2136,343.5,238.4,248.7,258.2,3.385,4.032,4.583,6.68,85.71,1019,0,0,0,0,0,0,
11:59:00 20/03/2019,118.8,119,0.1438,347,248.8,260.3,272,3.788,4.5,5.215,7.227,87.86,1019,0,0,0,0,0,0,
12:59:00 20/03/2019,97.82,97.97,0.04808,350.7,255.1,265.6,276.6,3.243,3.803,4.313,7.545,89.68,1019,0,0,0,0,0,0,
13:59:00 20/03/2019,71.17,71.33,0.08671,351.6,259.5,271.8,283.9,3.092,3.715,4.303,7.968,88.91,1019,0,0,0,0,0,0,
14:59:00 20/03/2019,113.5,113.6,0.934,344,261,274.8,282.8,2.975,3.602,4.185,8.307,88,1020,0,0,0,0,0,0,
15:59:00 20/03/2019,119.1,106.8,58.46,316.3,266.4,277.4,289.2,2.863,3.412,3.978,8.613,84.35,1020,0,0,0,0,0,0,
16:59:00 20/03/2019,55.67,47.37,53.52,292.4,252.9,265.4,278.4,2.13,2.607,3.038,8.593,83.05,1020,0,0,0,0,0,0,
17:59:00 20/03/2019,1.547,1.533,-0.2151,320.4,263.8,276.3,287.9,2.197,2.62,3.038,8.165,85.91,1021,0,0,0,0,0,0,
18:59:00 20/03/2019,-1.853,-1.92,-0.5779,287.5,267.4,273.3,285.7,1.933,2.322,2.705,7.635,87.33,1022,0,0,0,0,0,0,
19:59:00 20/03/2019,-2.109,-2.198,-0.7148,269.7,259.6,271.6,281.7,1.788,2.172,2.518,6.898,89.26,1022,0,0,0,0,0,0,
20:59:00 20/03/2019,-1.217,-1.299,-0.4283,301.1,261.6,274,285.5,1.818,2.187,2.587,6.58,90.7,1022,0,0,0,0,0,0,
21:59:00 20/03/2019,-1.054,-1.098,-0.3744,307.5,253.1,265.2,277.5,2.313,2.837,3.332,6.375,90.95,1023,0,0,0,0,0,0,
22:59:00 20/03/2019,-0.4087,-0.4064,0.0138,339.9,249.2,257.5,265.9,2.695,3.117,3.56,6.328,91.29,1023,0,0,0,0,0,0,
23:59:00 20/03/2019,-0.4913,-0.4883,-0.06306,333.2,245.8,254.4,263,2.357,2.722,3.107,6.253,91.32,1023,0,0,0,0,0,0,
00:59:00 21/03/2019,-0.7009,-0.6921,-0.1021,326.9,239.8,247.8,255.9,2.013,2.303,2.572,6.098,90.95,1023,0,0,0,0,0,0,
01:59:00 21/03/2019,-0.3669,-0.3883,0.002006,338.2,234.4,243.7,252.7,2.545,2.903,3.263,5.968,91.12,1022,0,0,0,0,0,0,
02:59:00 21/03/2019,-0.1659,-0.1926,0.06831,342.3,236.1,245,254.3,2.647,3.087,3.518,6.12,91.74,1022,0,0,0,0,0,0,
03:59:00 21/03/2019,-0.242,-0.282,0.00932,343.5,221.6,233,238.3,2.525,2.97,3.412,6.503,91.1,1022,0,0,0,0,0,0,
04:59:00 21/03/2019,-0.1051,-0.1682,-0.003795,344.5,226.2,236.4,247.5,2.873,3.373,3.897,6.68,90.73,1021,0,0,0,0,0,0,
05:59:00 21/03/2019,4.43,4.385,0.02672,346.1,224.4,235.7,246.6,2.828,3.413,4,6.918,91.11,1021,0,0,0,0,0,0,
06:59:00 21/03/2019,15.79,15.78,0.05006,348.8,228.2,238.4,249,3.247,3.82,4.39,7.345,91.07,1021,0,0,0,0,0,0,
07:59:00 21/03/2019,31.35,31.35,-0.009221,352,234.3,243.5,251.4,3.423,3.965,4.493,7.862,91.16,1021,0,0,0,0,0,0,
08:59:00 21/03/2019,66.45,66.48,0.2024,353.7,238.9,247.7,256.4,3.477,4.037,4.582,8.407,89.33,1021,0,0,0,0,0,0,
09:59:00 21/03/2019,164,163.4,1.815,354.2,246.4,256.2,265.9,4.38,5.077,5.758,9.025,86.32,1021,0,0,0,0,0,0,
10:59:00 21/03/2019,163.8,164.1,0.402,355.6,242.8,251.8,260.8,4.613,5.442,6.24,9.345,85.41,1021,0,0,0,0,0,0,
11:59:00 21/03/2019,140,140.3,0.3668,356.5,245,257.2,268.4,4.4,5.217,6.012,9.75,84.05,1021,0,0,0,0,0,0,
12:59:00 21/03/2019,134.1,134.4,0.2162,357.5,247.7,261.1,268.4,4.508,5.403,6.252,10.03,83.04,1021,0,0,0,0,0,0,
13:59:00 21/03/2019,177.5,177.5,1.161,352.6,243.2,256.1,269,4.05,4.83,5.563,9.928,83.9,1021,0,0,0,0,0,0,
14:59:00 21/03/2019,164.5,158.5,18.09,340.7,248.6,259.7,270.1,4.513,5.495,6.458,10.66,81.85,1020,0,0,0,0,0,0,
15:59:00 21/03/2019,96.87,96.94,1.263,342.9,252.5,265.6,278.8,4.635,5.615,6.497,10.5,82.24,1021,0,0,0,0,0,0,
16:59:00 21/03/2019,37.81,37.84,0.7718,338.3,250.4,263.5,276.3,4.285,5.108,5.903,9.988,83.61,1021,0,0,0,0,0,0,
17:59:00 21/03/2019,2.577,2.587,-0.3066,315.6,252.4,266.7,273.9,3.86,4.705,5.513,9.463,85.65,1021,0,0,0,0,0,0,
18:59:00 21/03/2019,-0.8058,-0.8339,-0.3372,326.9,244.4,259.4,274.1,3.178,3.945,4.683,9.408,86.11,1022,0,0,0,0,0,0,
19:59:00 21/03/2019,-0.3598,-0.3694,-0.136,346.5,251.1,263,274.7,3.63,4.258,4.905,9.435,85.98,1022,0,0,0,0,0,0,
20:59:00 21/03/2019,-0.3472,-0.3517,-0.08125,348.3,257.8,273.8,281.8,3.21,3.89,4.495,9.25,86.09,1023,0,0,0,0,0,0,
21:59:00 21/03/2019,-0.2394,-0.2328,-0.007963,352.8,264.3,274.8,286.8,2.997,3.603,4.198,8.903,86.4,1023,0,0,0,0,0,0,
22:59:00 21/03/2019,-0.1934,-0.1891,-0.01117,351.7,273.4,284.4,294.7,3.273,3.838,4.373,8.618,87.08,1024,0,0,0,0,0,0,
23:59:00 21/03/2019,-0.3474,-0.344,-0.0547,344.9,279.8,285.7,298.4,2.883,3.41,3.93,8.39,87.7,1024,0,0,0,0,0,0,
00:59:00 22/03/2019,-0.8041,-0.8347,-0.2149,324.8,289.9,299.6,309.1,2.81,3.288,3.767,7.993,88.08,1024,0,0,0,0,0,0,
01:59:00 22/03/2019,-0.915,-0.9322,-0.1995,323,304.2,314.1,317.8,2.198,2.568,2.945,7.747,86.25,1025,0,0,0,0,0,0,
02:59:00 22/03/2019,-2.658,-2.722,-0.6274,270.1,295.7,294.9,287.2,1.257,1.518,1.745,6.713,86.96,1025,0,0,0,0,0,0,
03:59:00 22/03/2019,-2.802,-2.854,-0.718,261.1,276.1,282.1,288.3,1.102,1.232,1.378,5.67,89.79,1025,0,0,0,0,0,0,
04:59:00 22/03/2019,-0.9729,-0.9581,-0.26,313.2,258.1,265.5,273.5,0.7867,0.92,1.055,4.97,91.25,1026,0,0,0,0,0,0,
05:59:00 22/03/2019,11.35,11.36,0.1854,335.7,246.4,249.1,246.3,0.465,0.5767,0.7067,5.068,92.03,1026,0,0,0,0,0,0,
06:59:00 22/03/2019,44.53,44.6,0.147,336.7,195.6,206.6,223.3,0.655,0.8467,1.05,5.268,90.91,1026,0,0,0,0,0,0,
07:59:00 22/03/2019,104.1,104.3,0.4292,337.5,176.9,194.4,205.3,1.157,1.418,1.672,5.908,86.43,1026,0,0,0,0,0,0,
08:59:00 22/03/2019,163.3,163.5,0.6342,336.9,171.4,182.2,192.2,1.035,1.27,1.508,6.405,82.54,1027,0,0,0,0,0,0,
09:59:00 22/03/2019,180.9,176.4,10.88,340.3,134.6,139.7,152.6,1.542,1.892,2.255,7.01,79.76,1027,0,0,0,0,0,0,
10:59:00 22/03/2019,218.2,218.9,0.7999,339.6,124.8,136.8,149.1,2.022,2.453,2.91,7.125,79.32,1026,0,0,0,0,0,0,
11:59:00 22/03/2019,256.4,255.8,3.574,341.4,149.7,171.2,190.1,1.79,2.218,2.647,8.09,74.87,1026,0,0,0,0,0,0,
12:59:00 22/03/2019,245.4,245.9,1.761,338.1,164.1,184.9,201.1,1.677,2.22,2.762,8.193,74.24,1026,0,0,0,0,0,0,
13:59:00 22/03/2019,160.7,161.4,0.5578,342.4,148.5,166.7,178.5,1.86,2.433,2.965,7.65,78.19,1025,0,0,0,0,0,0,
14:59:00 22/03/2019,89.44,89.95,0.2607,342.2,141.9,153.2,182.4,1.598,2.157,2.79,7.323,80.23,1024,0,0,0,0,0,0,
15:59:00 22/03/2019,41.54,41.78,0.08223,341.2,150.2,174.4,198.2,1.825,2.49,3.158,6.623,85.14,1024,0,0,0,0,0,0,
16:59:00 22/03/2019,17.22,17.33,-0.01895,341.1,152.5,174.4,195.9,2.055,2.858,3.622,6.263,88.48,1023,0,0,0,0,0,0,
17:59:00 22/03/2019,2.005,2.042,-0.01805,342.7,159,173.1,198.9,1.842,2.37,2.9,6.142,90.79,1022,0,0,0,0,0,0,
18:59:00 22/03/2019,-0.2711,-0.2659,-0.02987,344.5,158.1,181.4,199.3,1.742,2.303,2.908,6.423,91.27,1022,0,0,0,0,0,0,
19:59:00 22/03/2019,-0.1686,-0.1739,-0.04202,346.6,162.8,180.5,211.4,1.568,2.248,2.937,6.782,91.74,1022,0,0,0,0,0,0,
20:59:00 22/03/2019,-0.2107,-0.2121,-0.05737,348.4,147.9,176.9,199.4,1.563,2.132,2.71,7.143,91.85,1021,0,0,0,0,0,0,
21:59:00 22/03/2019,-0.5228,-0.5197,-0.08221,347.2,156,167.6,198.2,1.145,1.625,2.168,7.032,90.8,1020,0,0,0,0,0,0,
22:59:00 22/03/2019,-0.4086,-0.416,-0.03152,347.6,162.4,190.6,221.1,1.22,1.778,2.332,7.142,90.47,1019,0,0,0,0,0,0,
23:59:00 22/03/2019,-0.2049,-0.219,-0.01522,348.3,178,196.7,206.9,1.383,1.978,2.595,7.2,91.64,1019,0,0,0,0,0,0,
00:59:00 23/03/2019,-0.2538,-0.2585,-0.01685,346.6,166,194.5,216.8,1.458,1.942,2.468,7.275,91.78,1018,0,0,0,0,0,0,
01:59:00 23/03/2019,-0.5344,-0.5202,-0.1304,332.8,195.6,214.8,234.3,2.135,2.642,3.137,7.188,91.31,1017,0,0,0,0,0,0,
02:59:00 23/03/2019,-0.2692,-0.3029,-0.05,346.1,232.9,242.6,252.2,2.837,3.285,3.762,7.413,90.48,1016,0,0,0,0,0,0,
03:59:00 23/03/2019,-0.1592,-0.2588,-0.08125,347.1,245.1,254.7,264.6,2.88,3.423,3.943,7.975,89.28,1016,0,0,0,0,0,0,
04:59:00 23/03/2019,-0.5163,-0.6038,-0.3862,310.3,249.7,258.6,266.8,3.053,3.537,4.032,7.885,85.47,1016,0,0,0,0,0,0,
05:59:00 23/03/2019,16.77,16.79,0.4756,301.7,255.8,266.4,277.5,2.382,2.823,3.243,6.982,87.66,1016,0,0,0,0,0,0,
06:59:00 23/03/2019,53.92,53.96,0.2654,338.5,253,264,275.1,2.89,3.393,3.913,6.532,87.83,1016,0,0,0,0,0,0,
07:59:00 23/03/2019,100.8,100.8,0.468,342.1,251.4,259.5,273,3.157,3.773,4.372,6.64,87.25,1017,0,0,0,0,0,0,
08:59:00 23/03/2019,108.8,108.8,0.564,343.3,267.7,279.9,291.6,3.208,3.777,4.358,7.153,86.91,1017,0,0,0,0,0,0,
09:59:00 23/03/2019,205.1,203.3,4.756,341.4,276.6,290.4,303.4,3.47,4.302,5.083,8.193,80.12,1017,0,0,0,0,0,0,
10:59:00 23/03/2019,317.2,287.3,55.2,322.6,275.6,287.3,299,3.592,4.223,4.877,8.803,74.64,1018,0,0,0,0,0,0,
11:59:00 23/03/2019,355.1,302.1,95.04,318.2,285.7,297.7,309.6,3.678,4.298,4.945,9.21,69.41,1018,0,0,0,0,0,0,
12:59:00 23/03/2019,361.7,278.7,155.9,299,287,299.1,309.2,3.845,4.623,5.37,9.407,64.22,1018,0,0,0,0,0,0,
13:59:00 23/03/2019,300,201.2,206.4,311.9,300.4,311.1,321.7,3.168,3.725,4.288,9.54,60.83,1019,0,0,0,0,0,0,
14:59:00 23/03/2019,271,195.6,199.7,311.8,280.5,294.3,307,3.747,4.485,5.137,9.952,58.85,1019,0,0,0,0,0,0,
15:59:00 23/03/2019,174.7,123.6,204.3,284.5,285.1,299.3,301.9,3.373,4.133,4.907,9.628,56.05,1019,0,0,0,0,0,0,
16:59:00 23/03/2019,72.29,54.13,121.7,266.2,294.7,306,317.8,3.02,3.585,4.083,8.995,52.14,1020,0,0,0,0,0,0,
17:59:00 23/03/2019,3.801,3.837,0.3933,268.3,296.1,307.3,312.4,2.513,3.002,3.507,7.797,53.5,1020,0,0,0,0,0,0,
18:59:00 23/03/2019,-2.374,-2.475,-0.6393,260.5,291.1,297.7,308.4,3.005,3.53,4.058,6.802,56.25,1020,0,0,0,0,0,0,
19:59:00 23/03/2019,-2.391,-2.508,-0.631,252.5,291.5,302.6,313.6,3.327,3.897,4.462,6.087,61.34,1021,0,0,0,0,0,0,
20:59:00 23/03/2019,-2.319,-2.443,-0.661,251.2,276.4,288.6,300.2,3.515,4.213,4.802,5.703,64.96,1021,0,0,0,0,0,0,
21:59:00 23/03/2019,-2.256,-2.379,-0.6469,250.6,279.4,291,300.9,3.552,4.242,4.968,5.262,69.61,1021,0,0,0,0,0,0,
22:59:00 23/03/2019,-2.352,-2.474,-0.6497,249.4,279.2,291.6,304.3,2.885,3.478,4.048,4.84,72.71,1021,0,0,0,0,0,0,
23:59:00 23/03/2019,-2.295,-2.413,-0.5894,250.3,287.7,298.8,309.7,3.083,3.602,4.117,4.542,75.9,1021,0,0,0,0,0,0,
00:59:00 24/03/2019,-2.125,-2.249,-0.6093,255.8,279,290.5,303.3,2.703,3.293,3.832,4.32,79.67,1021,0,0,0,0,0,0,
01:59:00 24/03/2019,-2.358,-2.461,-0.6038,252,281,291.9,302.6,2.292,2.763,3.223,4.103,81.55,1020,0,0,0,0,0,0,
02:59:00 24/03/2019,-2.213,-2.337,-0.6014,253.6,276,288.4,299.4,2.7,3.147,3.577,3.867,83.31,1020,0,0,0,0,0,0,
03:59:00 24/03/2019,-1.967,-2.026,-0.5057,267.5,261,271.4,281,2.135,2.532,2.883,3.578,85.2,1020,0,0,0,0,0,0,
04:59:00 24/03/2019,-1.099,-1.114,-0.3579,275.2,256.3,265.6,273.9,2.01,2.378,2.703,3.28,87.39,1020,0,0,0,0,0,0,
05:59:00 24/03/2019,18.79,18.76,-0.2296,275.8,265.7,276.6,287.1,2.54,2.955,3.368,3.387,87.99,1020,0,0,0,0,0,0,
06:59:00 24/03/2019,76.2,76.31,0.3486,280.7,266.8,280.3,291.3,2.077,2.483,2.88,3.977,87.26,1020,0,0,0,0,0,0,
07:59:00 24/03/2019,108.1,108.2,0.6476,295.9,263.3,273.1,287.1,2.38,2.863,3.328,4.302,86.94,1019,0,0,0,0,0,0,
08:59:00 24/03/2019,142,142.1,0.825,311.8,259.5,271,281.9,2.367,2.835,3.285,4.782,85.27,1019,0,0,0,0,0,0,
09:59:00 24/03/2019,250.6,243.2,15.68,302.8,262.8,274.9,287.1,2.61,3.138,3.67,5.537,80.72,1019,0,0,0,0,0,0,
10:59:00 24/03/2019,259.7,169.6,157.1,281.1,260.1,273.6,286.4,2.713,3.29,3.877,6.257,73.13,1018,0,0,0,0,0,0,
11:59:00 24/03/2019,507.7,160.8,597.9,270,265.8,278.5,285.7,2.997,3.582,4.183,7.46,63.26,1017,0,0,0,0,0,0,
12:59:00 24/03/2019,427.7,175.2,466,276.4,279.8,290.8,301.2,3.22,3.793,4.322,7.77,59.93,1016,0,0,0,0,0,0,
13:59:00 24/03/2019,280.8,137.6,287.9,278.7,261.2,272.7,278.5,3.712,4.378,4.993,8.123,53.3,1015,0,0,0,0,0,0,
14:59:00 24/03/2019,249.3,131.1,296.5,282,270,281.4,293.2,3.222,3.847,4.477,7.912,51.26,1014,0,0,0,0,0,0,
15:59:00 24/03/2019,191.1,98.56,349,267.8,254.9,267.2,279.9,3.557,4.408,5.142,7.948,51.89,1013,0,0,0,0,0,0,
16:59:00 24/03/2019,63.28,53.71,56.31,289.7,246.2,257.1,267.8,3.337,3.993,4.638,7.637,51.1,1012,0,0,0,0,0,0,
17:59:00 24/03/2019,4.847,4.865,0.0689,304.6,244.8,254.4,264.9,3.228,3.847,4.468,7.295,52.06,1011,0,0,0,0,0,0,
18:59:00 24/03/2019,-1.673,-1.624,-0.514,287.2,242.4,252.5,262,2.705,3.255,3.748,6.655,61.46,1010,0,0,0,0,0,0,
19:59:00 24/03/2019,-2.336,-2.265,-0.7036,259.1,239.3,249.4,258.8,3.02,3.475,3.965,5.867,66.56,1010,0,0,0,0,0,0,
20:59:00 24/03/2019,-2.001,-1.932,-0.6088,260.3,241.6,251.8,261.1,3.877,4.57,5.255,5.358,69.41,1009,0,0,0,0,0,0,
21:59:00 24/03/2019,-1.667,-1.598,-0.4545,272.3,240.2,250.2,259.4,3.872,4.512,5.133,4.695,73.75,1007,0,0,0,0,0,0,
22:59:00 24/03/2019,-1.251,-1.191,-0.2848,287.4,231.5,241.1,249.9,3.875,4.557,5.173,4.567,78.24,1006,0,0,0,0,0,0,
23:59:00 24/03/2019,-1.027,-0.9714,-0.2096,298.1,226.4,236,246,3.822,4.38,4.947,4.337,79.65,1005,0,0,0,0,0,0,
00:59:00 25/03/2019,-0.9503,-0.9069,-0.1533,313.7,219.4,233,247.1,3.048,3.607,4.172,4.247,81.34,1004,0.01,2.5,0.006667,0,0,0,
01:59:00 25/03/2019,-1.051,-1.032,-0.2615,324.8,201,220.3,234.5,1.987,2.553,3.155,4.417,82.98,1002,0.02,4.833,0.01,0,0,0,
02:59:00 25/03/2019,-1.066,-0.9988,-0.1747,328.6,202.3,222.2,239.3,2.083,2.712,3.31,4.638,83.06,1001,0,0,0,0,0,0,
03:59:00 25/03/2019,-1.131,-1.043,-0.2216,329.8,223.4,239,248.2,2.872,3.53,4.192,4.317,83.63,1000,0.01,1.833,0.003333,0,0,0,
04:59:00 25/03/2019,-0.5283,-0.4913,-0.2522,322,283.5,294,303.9,3.028,3.587,4.105,2.668,86.22,1000,0.48,43.5,0.44,0,0,0,
05:59:00 25/03/2019,11.62,11.61,-0.128,317.3,296.6,308.2,318.8,2.748,3.218,3.69,2.197,87.55,1000,0.18,23.5,0.1567,0,0,0,
