Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
00:59:00 24/09/2017,-0.416,-0.3503,-0.06808,-0.06808,89.1,89.25,96.15,0.59,0.7767,0.9683,14.1,90.55,1017,0,0,0,0,0,0,
01:59:00 24/09/2017,-0.4428,-0.3765,-0.0637,-0.0637,135,93.88,77.22,0.6333,0.8533,1.077,14.1,90.48,1017,0,0,0,0,0,0,
02:59:00 24/09/2017,-0.472,-0.4129,-0.1048,-0.1048,91.08,93.73,85.45,1.182,1.45,1.718,14.15,90.23,1017,0,0,0,0,0,0,
03:59:00 24/09/2017,-0.9564,-0.858,-0.198,-0.198,80.23,88.87,98.03,1.66,1.947,2.215,13.79,88.74,1018,0,0,0,0,0,0,
04:59:00 24/09/2017,-0.652,-0.5539,-0.1237,-0.1237,76.62,85.17,94.28,1.61,1.862,2.123,13.59,88.37,1018,0,0,0,0,0,0,
05:59:00 24/09/2017,6.86,7.106,-0.06579,-0.06579,72.83,83.12,93.15,2.21,2.605,3.007,13.62,88.34,1018,0,0,0,0,0,0,
06:59:00 24/09/2017,15.31,15.76,0.03932,0.03932,63.5,71.93,79.82,1.727,2.032,2.34,13.63,89.99,1019,0,0,0,0,0,0,
07:59:00 24/09/2017,68.31,69.9,0.2932,0.2932,69.47,73.97,83.87,2.03,2.438,2.813,13.98,89.71,1019,0,0.1667,0,0,0,0,
08:59:00 24/09/2017,92.71,94.92,0.4388,0.4388,75.67,85.7,95.4,2.518,2.92,3.297,14.4,89.28,1020,0,0,0,0,0,0,
09:59:00 24/09/2017,380.3,264.4,242.8,242.8,77.77,86.72,95.48,2.797,3.237,3.648,15.62,84.35,1020,0,0,0,0,0,0,
10:59:00 24/09/2017,415.9,253.2,315.3,315.3,83.82,91.78,100.8,2.68,3.082,3.495,16.5,78.78,1020,0,0,0,0,0,0,
11:59:00 24/09/2017,484.4,163.2,609.1,609.1,81.57,90.42,99.5,2.393,2.77,3.145,17.6,73.53,1020,0,0,0,0,0,0,
12:59:00 24/09/2017,454.1,132.9,653.3,653.3,86.32,97.03,109,2.293,2.698,3.145,18.98,67.15,1021,0,0,0,0,0,0,
13:59:00 24/09/2017,276.7,196.8,189.7,189.7,92.42,102.9,112.6,2.88,3.388,3.87,18.9,67.05,1021,0,0,0,0,0,0,
14:59:00 24/09/2017,219.4,123.8,311.3,311.3,85.97,97.03,107.8,2.482,2.972,3.45,18.48,68.45,1021,0,0,0,0,0,0,
15:59:00 24/09/2017,138.8,61.17,378.3,378.3,86,94.27,103.3,2.388,2.792,3.188,17.79,70.21,1021,0,0,0,0,0,0,
16:59:00 24/09/2017,34.02,23.61,111.4,111.4,82.37,91.83,101.2,1.842,2.143,2.438,17.01,73.44,1021,0,0,0,0,0,0,
17:59:00 24/09/2017,-2.683,-1.994,-0.6526,-0.6526,68.65,77.88,87.4,1.657,1.947,2.22,16.13,78.02,1021,0,0,0,0,0,0,
18:59:00 24/09/2017,-3.337,-2.732,-0.5904,-0.5904,72.98,79.65,86.73,1.442,1.652,1.88,15.46,80.9,1022,0,0,0,0,0,0,
19:59:00 24/09/2017,-1.999,-1.623,-0.2876,-0.2876,72.22,79.68,87.17,1.457,1.683,1.93,15.16,83.2,1022,0,0,0,0,0,0,
20:59:00 24/09/2017,-0.2253,-0.1839,-0.003046,-0.003046,65.53,75.77,85.05,2.32,2.723,3.098,15.67,81.38,1022,0,0,0,0,0,0,
21:59:00 24/09/2017,-2.786,-2.435,-0.5556,-0.5556,85.92,93.62,102.7,1.955,2.263,2.557,14.9,82.95,1022,0,0,0,0,0,0,
22:59:00 24/09/2017,-3.651,-3.054,-0.6594,-0.6594,69.1,79.32,89.43,2.103,2.452,2.795,13.97,82.41,1022,0,0,0,0,0,0,
23:59:00 24/09/2017,-3.071,-2.656,-0.5781,-0.5781,60.57,69.73,78.43,2.262,2.652,3.032,13.34,85.09,1022,0,0,0,0,0,0,
00:59:00 25/09/2017,-2.743,-2.421,-0.5291,-0.5291,61.68,70.32,79.5,2.607,3.068,3.493,13.15,86.16,1021,0,0,0,0,0,0,
01:59:00 25/09/2017,-2.993,-2.613,-0.5408,-0.5408,61.22,70.32,80.27,2.598,3.073,3.582,13.07,84.87,1021,0,0,0,0,0,0,
02:59:00 25/09/2017,-2.762,-2.411,-0.5131,-0.5131,64.88,75.65,85.38,2.64,3.16,3.622,12.86,85.55,1021,0,0,0,0,0,0,
03:59:00 25/09/2017,-1.957,-1.697,-0.3065,-0.3065,73.73,83.82,93.48,3.198,3.81,4.402,12.63,86.37,1021,0,0,0,0,0,0,
04:59:00 25/09/2017,-0.4411,-0.4178,-0.005194,-0.005194,69.95,80.55,91.77,3.343,3.94,4.572,12.78,86.9,1021,0,0,0,0,0,0,
05:59:00 25/09/2017,6.611,6.683,0.02998,0.02998,70.13,80.27,91.73,3.14,3.765,4.378,13.15,86.4,1021,0,0,0,0,0,0,
06:59:00 25/09/2017,39.68,40.56,0.1608,0.1608,72.88,78.8,90.4,3.563,4.215,4.962,13.46,85.42,1022,0,0,0,0,0,0,
07:59:00 25/09/2017,168.7,140.8,88.24,88.24,69.4,78.08,87.33,3.633,4.3,4.958,14.06,82.92,1022,0,0,0,0,0,0,
08:59:00 25/09/2017,344.3,105.4,573,573,66.53,72.15,83.17,3.725,4.337,4.958,14.86,79.18,1022,0,0,0,0,0,0,
09:59:00 25/09/2017,437.7,123.5,643.2,643.2,68.7,78.87,88.92,3.638,4.28,4.862,15.95,74.8,1022,0,0,0,0,0,0,
10:59:00 25/09/2017,450.8,164.6,551.2,551.2,76.38,86.75,96.97,3.233,3.763,4.333,16.9,69.43,1022,0,0,0,0,0,0,
11:59:00 25/09/2017,303.1,228.9,156.7,156.7,80.63,92.02,103.7,3.158,3.797,4.417,16.92,65.84,1022,0,0,0,0,0,0,
12:59:00 25/09/2017,260.8,179,175.5,175.5,83.22,94.47,106.2,3.272,3.84,4.43,17.01,63.55,1021,0,0,0,0,0,0,
13:59:00 25/09/2017,281.8,196.6,214.1,214.1,81.28,91.97,103.5,3.46,4.113,4.803,16.74,65.09,1021,0,0,0,0,0,0,
14:59:00 25/09/2017,237,113,381.7,381.7,80.32,91.77,103.9,3.53,4.172,4.755,16.59,66.32,1021,0,0,0,0,0,0,
15:59:00 25/09/2017,36.74,37.82,0.1042,0.1042,93.87,105,116.1,3.062,3.59,4.102,15.7,71.45,1021,0,0,0,0,0,0,
16:59:00 25/09/2017,3.706,3.897,-0.05603,-0.05603,83.47,94.1,105.4,3.21,3.87,4.537,15.06,74.39,1022,0,0,0,0,0,0,
17:59:00 25/09/2017,-0.7421,-0.6174,-0.1365,-0.1365,81.82,93.38,105.4,3.02,3.617,4.202,14.66,78.15,1022,0,0,0,0,0,0,
18:59:00 25/09/2017,-1.443,-1.067,-0.107,-0.107,78.38,89.67,101.7,2.888,3.443,4,14.07,83.61,1022,0,0,0,0,0,0,
19:59:00 25/09/2017,-0.5659,-0.3293,-0.06185,-0.06185,72.38,81.43,91.37,2.738,3.218,3.653,14.28,82.28,1022,0,0,0,0,0,0,
20:59:00 25/09/2017,-0.6485,-0.5306,-0.1041,-0.1041,69.42,81.32,92.73,2.653,3.183,3.728,14.31,82.48,1022,0,0,0,0,0,0,
21:59:00 25/09/2017,-0.6811,-0.5621,-0.1097,-0.1097,69.98,81.08,91.2,3.01,3.552,4.038,14.24,84.36,1022,0,0,0,0,0,0,
22:59:00 25/09/2017,-0.7306,-0.6083,-0.1204,-0.1204,66.42,76.4,87.32,2.992,3.565,4.11,14.13,85.77,1022,0,0,0,0,0,0,
23:59:00 25/09/2017,-0.772,-0.639,-0.1283,-0.1283,73.72,84.08,93.72,2.532,3.007,3.443,14.11,85.61,1022,0,0,0,0,0,0,
00:59:00 26/09/2017,-0.7606,-0.6342,-0.1223,-0.1223,69,80,89.72,2.595,3.048,3.523,14.09,86.1,1022,0,0,0,0,0,0,
01:59:00 26/09/2017,-1.087,-0.8923,-0.1831,-0.1831,67.33,76.8,86.05,2.213,2.625,3.042,13.94,86.57,1022,0,0,0,0,0,0,
02:59:00 26/09/2017,-0.9242,-0.7646,-0.146,-0.146,75.23,85.02,96.07,2.477,2.915,3.347,13.76,86.63,1022,0,0,0,0,0,0,
03:59:00 26/09/2017,-1.065,-0.9386,-0.07926,-0.07926,77.52,88.92,100.6,2.443,2.887,3.358,13.83,85.52,1022,0,0,0,0,0,0,
04:59:00 26/09/2017,-0.7884,-0.6001,-0.1666,-0.1666,74.07,84.22,95.43,2.418,2.897,3.367,13.69,84.05,1022,0,0,0,0,0,0,
05:59:00 26/09/2017,11.7,12.1,0.683,0.683,75.05,85.1,96.73,2.445,2.905,3.337,13.42,85.07,1022,0,0,0,0,0,0,
06:59:00 26/09/2017,45.27,46.36,0.3041,0.3041,83.5,94.47,104.9,2.787,3.295,3.765,13.67,84.61,1023,0,0,0,0,0,0,
07:59:00 26/09/2017,125.6,119.7,23.56,23.56,83.83,94.18,105.5,2.965,3.533,4.07,14.07,83.19,1023,0,0,0,0,0,0,
08:59:00 26/09/2017,167.3,161.4,27.47,27.47,92,102.1,111.8,3.198,3.657,4.148,14.54,80.58,1024,0,0,0,0,0,0,
09:59:00 26/09/2017,201.5,201,11.04,11.04,97.15,107.2,118.8,2.687,3.132,3.595,15.25,78.64,1024,0,0,0,0,0,0,
10:59:00 26/09/2017,423.7,284.3,283.4,283.4,88.58,98.55,109.4,2.495,2.965,3.377,16.52,73.23,1024,0,0,0,0,0,0,
11:59:00 26/09/2017,333.6,182.9,299.2,299.2,85.12,95.83,106.9,2.947,3.512,4.085,17.32,69.34,1024,0,0,0,0,0,0,
12:59:00 26/09/2017,371.7,193.9,370.7,370.7,82.28,93.9,106.2,2.8,3.357,3.957,17.57,67.78,1024,0,0,0,0,0,0,
13:59:00 26/09/2017,303.7,177,316.5,316.5,85.7,96.52,106.6,3.157,3.8,4.428,17.26,67.94,1024,0,0,0,0,0,0,
14:59:00 26/09/2017,244.6,95.08,483,483,82.48,92.4,102.6,3.117,3.683,4.233,17.05,66.83,1024,0,0,0,0,0,0,
15:59:00 26/09/2017,120,59.42,308.7,308.7,80.88,92.38,103.2,2.717,3.283,3.797,16.64,68.81,1024,0,0,0,0,0,0,
16:59:00 26/09/2017,16.1,14.47,28.35,28.35,85.95,95.37,105.8,2.688,3.158,3.637,15.61,76.28,1024,0,0,0,0,0,0,
17:59:00 26/09/2017,-0.3066,-0.1686,-0.1039,-0.1039,86.42,96.82,107.2,2.93,3.425,3.908,15.08,78.58,1024,0,0,0,0,0,0,
18:59:00 26/09/2017,-0.5565,-0.4534,-0.08866,-0.08866,87.43,97.42,107.2,2.458,2.828,3.178,14.82,81.3,1024,0,0,0,0,0,0,
19:59:00 26/09/2017,-0.4443,-0.3643,-0.06596,-0.06596,89.4,98.97,108.2,2.567,3.023,3.48,14.67,82.94,1025,0,0,0,0,0,0,
20:59:00 26/09/2017,-0.4324,-0.3527,-0.0677,-0.0677,88.18,93.75,105.1,2.303,2.753,3.257,14.54,82.5,1025,0,0,0,0,0,0,
21:59:00 26/09/2017,-0.7208,-0.5845,-0.1248,-0.1248,74.67,83.5,92.82,2.13,2.493,2.832,14.36,82.23,1025,0,0,0,0,0,0,
22:59:00 26/09/2017,-0.4411,-0.352,-0.05849,-0.05849,64.17,73.72,82.58,1.907,2.245,2.588,14.22,83.34,1024,0,0,0,0,0,0,
23:59:00 26/09/2017,-1.016,-0.8402,-0.1967,-0.1967,72.15,81.13,89.52,2.525,2.935,3.35,14.23,85.42,1024,0,0,0,0,0,0,
00:59:00 27/09/2017,-1.747,-1.459,-0.3275,-0.3275,70.42,80.95,91.78,2.503,2.937,3.382,14.01,86.45,1024,0,0,0,0,0,0,
01:59:00 27/09/2017,-0.3986,-0.3269,-0.0525,-0.0525,75.4,86.78,98.27,2.965,3.55,4.105,14.13,86.23,1024,0,0,0,0,0,0,
02:59:00 27/09/2017,-0.3795,-0.3084,-0.06011,-0.06011,78.48,88.78,99.28,2.397,2.802,3.19,14.15,86.67,1024,0,0,0,0,0,0,
03:59:00 27/09/2017,-0.9681,-0.8138,-0.1944,-0.1944,85.53,94.58,103.2,2.14,2.498,2.875,14.11,87.92,1024,0,0,0,0,0,0,
04:59:00 27/09/2017,-1.203,-0.9449,-0.2777,-0.2777,83.33,92.72,102.7,1.852,2.192,2.542,13.87,88.51,1024,0,0,0,0,0,0,
05:59:00 27/09/2017,21.43,21.35,8.355,8.355,94.43,104.3,114.8,2.227,2.583,2.935,13.61,88.96,1024,0,0,0,0,0,0,
06:59:00 27/09/2017,72.1,72.68,8.283,8.283,92.98,103.4,113,1.887,2.242,2.575,14.08,87.26,1025,0,0,0,0,0,0,
07:59:00 27/09/2017,105.7,108.1,1.02,1.02,82.18,93.02,103.4,2.495,2.893,3.258,14.47,84.97,1025,0,0,0,0,0,0,
08:59:00 27/09/2017,312.4,163.2,368.1,368.1,80.78,91.2,102.4,3.115,3.618,4.083,15.4,79.94,1025,0,0,0,0,0,0,
09:59:00 27/09/2017,423.6,165.4,550.1,550.1,86.35,87.5,99.33,3.058,3.61,4.165,16.55,75.04,1025,0,0,0,0,0,0,
10:59:00 27/09/2017,397.2,151.4,485.6,485.6,82.1,96.02,104,3.26,3.898,4.568,17.5,70.14,1025,0,0,0,0,0,0,
11:59:00 27/09/2017,275.1,214.1,130.7,130.7,89.68,98.67,107.9,3.462,4.08,4.68,17.71,66.63,1025,0,0,0,0,0,0,
12:59:00 27/09/2017,214.4,195,51.09,51.09,90.75,101,112.8,3.57,4.178,4.803,18.08,64.23,1024,0,0,0,0,0,0,
13:59:00 27/09/2017,131.7,133.9,3.213,3.213,85.62,93.38,105.2,3.462,4.093,4.765,17.39,66.41,1024,0,0,0,0,0,0,
14:59:00 27/09/2017,75.27,76.53,3.384,3.384,83.67,95.25,106.1,3.672,4.21,4.74,16.75,67.89,1024,0,0,0,0,0,0,
15:59:00 27/09/2017,39.58,40.18,3.011,3.011,84.4,94.35,105.4,3.572,4.162,4.762,16.07,71.87,1024,0,0,0,0,0,0,
16:59:00 27/09/2017,15.89,16.6,-0.4844,-0.4844,82.67,94.53,106.8,3.708,4.407,5.065,15.23,75.39,1024,0,0,0,0,0,0,
17:59:00 27/09/2017,-2.331,-1.942,-0.537,-0.537,82.48,93.38,103.6,3.702,4.232,4.842,14.31,79.84,1024,0,0,0,0,0,0,
18:59:00 27/09/2017,-2.661,-2.288,-0.5111,-0.5111,83.83,94.47,105.2,3.602,4.217,4.842,13.75,82.45,1024,0,0,0,0,0,0,
19:59:00 27/09/2017,-2.003,-1.744,-0.3719,-0.3719,90.1,99.4,109.6,3.667,4.26,4.867,13.78,82.52,1024,0,0,0,0,0,0,
20:59:00 27/09/2017,-2.337,-2.036,-0.4451,-0.4451,92.93,104.4,115.4,3.345,3.988,4.643,13.74,82.73,1024,0,0,0,0,0,0,
21:59:00 27/09/2017,-2.472,-2.145,-0.4558,-0.4558,92.88,102.9,113.1,3.153,3.697,4.248,13.64,83.08,1024,0,0,0,0,0,0,
22:59:00 27/09/2017,-2.107,-1.839,-0.3759,-0.3759,94.05,105.2,117.1,3.145,3.685,4.212,13.72,81.57,1024,0,0,0,0,0,0,
23:59:00 27/09/2017,-2.395,-2.094,-0.4575,-0.4575,96,106,117,3.21,3.775,4.352,13.84,78.76,1024,0,0,0,0,0,0,
00:59:00 28/09/2017,-2.085,-1.823,-0.3818,-0.3818,100.1,111.2,123.3,3.297,3.972,4.578,13.79,76.65,1024,0,0,0,0,0,0,
01:59:00 28/09/2017,-2.343,-2.036,-0.439,-0.439,100.1,106.2,117.6,2.922,3.513,4.093,13.43,78.88,1024,0,0,0,0,0,0,
02:59:00 28/09/2017,-2.202,-1.936,-0.421,-0.421,97.15,108,118.8,3.482,4.218,4.862,13.25,79.51,1023,0,0,0,0,0,0,
03:59:00 28/09/2017,-1.917,-1.683,-0.3579,-0.3579,99.88,110.8,121.8,3.36,3.925,4.543,13.29,78.93,1023,0,0,0,0,0,0,
04:59:00 28/09/2017,-1.312,-1.102,-0.336,-0.336,99.85,110.7,123.4,3.863,4.532,5.203,13.26,79.11,1023,0,0,0,0,0,0,
05:59:00 28/09/2017,22.9,20.36,39.81,39.81,96.97,109.4,121.6,3.665,4.35,5.082,13.1,80.38,1023,0,0,0,0,0,0,
06:59:00 28/09/2017,77.32,74.07,39.61,39.61,96.2,110.9,125.1,3.143,3.86,4.572,13.12,79.67,1024,0,0,0,0,0,0,
07:59:00 28/09/2017,182.7,142,136.1,136.1,99.08,111.4,124.4,3.877,4.57,5.237,13.57,75.63,1024,0,0,0,0,0,0,
08:59:00 28/09/2017,301.9,196.5,270.6,270.6,99.13,113,127.5,3.99,4.975,5.942,14.03,73.36,1024,0,0,0,0,0,0,
09:59:00 28/09/2017,310.7,222.2,196.8,196.8,107.1,120,133.6,3.34,4.087,4.883,14.61,70.35,1024,0,0,0,0,0,0,
10:59:00 28/09/2017,356.3,259,201.5,201.5,109.1,123.1,138.8,3.75,4.68,5.603,15.3,61.54,1024,0,0,0,0,0,0,
11:59:00 28/09/2017,310.4,257.4,115.4,115.4,103.6,118.7,132.8,3.552,4.44,5.312,15.81,55.41,1024,0,0,0,0,0,0,
12:59:00 28/09/2017,218.4,212.6,24.69,24.69,97.88,109.1,120.9,3.248,3.967,4.692,15.66,61.47,1023,0,0,0,0,0,0,
13:59:00 28/09/2017,131.6,134.2,2.277,2.277,103.9,117.8,131.7,3.127,3.92,4.69,15.4,65.38,1023,0,0,0,0,0,0,
14:59:00 28/09/2017,113.4,115.8,1.151,1.151,98.4,110.4,122,3.187,3.93,4.692,15.05,67.96,1023,0,0,0,0,0,0,
15:59:00 28/09/2017,87.04,74.86,82.61,82.61,94.25,106.3,118,3.545,4.273,4.988,14.9,71.53,1022,0,0,0,0,0,0,
16:59:00 28/09/2017,17.07,17.72,-0.1487,-0.1487,88.6,97.83,107.8,3.362,3.965,4.555,14.41,76.97,1022,0,0,0,0,0,0,
17:59:00 28/09/2017,-1.541,-1.3,-0.3386,-0.3386,88.52,98.1,108.5,3.283,3.868,4.485,13.92,79.6,1022,0,0,0,0,0,0,
18:59:00 28/09/2017,-2.566,-2.2,-0.4863,-0.4863,93.12,102.6,113.1,2.723,3.175,3.577,13.53,82.51,1023,0,0,0,0,0,0,
19:59:00 28/09/2017,-1.294,-1.086,-0.1793,-0.1793,94.23,104.1,113.5,2.475,2.877,3.272,13.56,83.9,1023,0,0,0,0,0,0,
20:59:00 28/09/2017,-0.8575,-0.7193,-0.1271,-0.1271,97.95,108,118.5,3.067,3.527,4.052,13.91,82.13,1022,0,0,0,0,0,0,
21:59:00 28/09/2017,-0.965,-0.7772,-0.1321,-0.1321,100.6,111.5,122.8,2.95,3.478,3.982,14.04,81.38,1022,0.05,4.333,0.04,0,0,0,
22:59:00 28/09/2017,-1.518,-1.363,-0.2897,-0.2897,93.73,105.4,117.9,2.268,2.7,3.167,13.83,83.31,1022,0.27,22.67,0.2383,0,0,0,
23:59:00 28/09/2017,-0.3712,-0.3977,-0.1889,-0.1889,94.13,105,116.4,2.438,2.843,3.265,13.42,85.61,1022,2.54,55.5,2.503,0,0,0,
00:59:00 29/09/2017,-0.2438,-0.2743,-0.141,-0.141,88.67,96.53,104.2,1.938,2.282,2.613,13.13,86.17,1022,0.48,24,0.4533,0,0,0,
01:59:00 29/09/2017,-0.331,-0.4449,-0.1675,-0.1675,95.6,105.3,115.2,2.048,2.393,2.727,12.88,85.46,1022,0.31,7,0.3017,0,0,0,
02:59:00 29/09/2017,-0.09221,-0.2103,0.02095,0.02095,95.9,108.7,121.1,2.722,3.263,3.773,13.02,83.39,1021,0,0,0,0,0,0,
03:59:00 29/09/2017,-0.2917,-0.509,0.007132,0.007132,94.1,106.1,116.8,3.138,3.71,4.288,12.91,83.57,1021,0.02,1.5,0.015,0,0,0,
04:59:00 29/09/2017,-0.08041,-0.3291,0.1735,0.1735,97.37,108.9,120.8,3.2,3.822,4.4,12.9,83.26,1021,0,0,0,0,0,0,
05:59:00 29/09/2017,16.57,15.93,13.74,13.74,95.32,104.6,114.2,3.39,3.875,4.408,12.8,83.67,1021,0,0,0,0,0,0,
06:59:00 29/09/2017,40.09,41.21,-0.03338,-0.03338,93.35,103.3,113.8,2.983,3.518,4.022,12.72,83.78,1021,0,0,0,0,0,0,
07:59:00 29/09/2017,160.4,104.2,178.3,178.3,97.57,107.9,117.8,2.778,3.352,3.923,13.2,82.62,1021,0,0,0,0,0,0,
08:59:00 29/09/2017,258.4,137.6,300.7,300.7,99.23,109.9,121.6,2.797,3.308,3.832,14.2,78.56,1021,0,0,0,0,0,0,
09:59:00 29/09/2017,417.3,134.7,600.9,600.9,104.7,111.3,123.3,3.213,3.822,4.437,15.43,72.52,1021,0,0,0,0,0,0,
10:59:00 29/09/2017,462.5,118.8,675.4,675.4,109.4,123.2,137.3,3.185,3.95,4.692,16.27,66.09,1021,0,0,0,0,0,0,
11:59:00 29/09/2017,451.9,127.1,639.6,639.6,109.2,123.9,139,3.075,3.825,4.533,16.56,61.13,1021,0,0,0,0,0,0,
12:59:00 29/09/2017,428.2,107.2,681,681,105,118.6,133.5,3.812,4.672,5.538,16.45,60.65,1020,0,0,0,0,0,0,
13:59:00 29/09/2017,363,90.75,679.6,679.6,102.8,116.6,129.4,3.705,4.54,5.387,16.31,58.34,1020,0,0,0,0,0,0,
14:59:00 29/09/2017,250.3,68.66,601.3,601.3,111.2,125.6,141.1,3.687,4.532,5.37,15.69,61.71,1020,0,0,0,0,0,0,
15:59:00 29/09/2017,123.1,46.03,413.4,413.4,109,125.3,141.7,3.485,4.332,5.198,14.84,67.17,1019,0,0,0,0,0,0,
16:59:00 29/09/2017,12.78,10.46,30.55,30.55,104.6,116.9,129.7,3.067,3.722,4.383,13.85,73.15,1020,0,0,0,0,0,0,
17:59:00 29/09/2017,-2.492,-2.148,-0.5203,-0.5203,96.02,106.4,116.8,3.845,4.613,5.355,13.15,74.51,1020,0,0,0,0,0,0,
18:59:00 29/09/2017,-2.485,-2.186,-0.4895,-0.4895,96.83,107.4,118.4,3.77,4.48,5.173,12.57,77.14,1019,0,0,0,0,0,0,
19:59:00 29/09/2017,-2.422,-2.156,-0.4707,-0.4707,100.1,110,120.5,3.687,4.408,5.15,12.33,78.33,1019,0,0,0,0,0,0,
20:59:00 29/09/2017,-2.404,-2.136,-0.462,-0.462,101.1,113.3,127.3,3.38,4.095,4.822,12.34,78.95,1019,0,0,0,0,0,0,
21:59:00 29/09/2017,-2.385,-2.108,-0.4452,-0.4452,103.5,116.2,129.8,3.29,4.025,4.775,12.4,80,1018,0,0,0,0,0,0,
22:59:00 29/09/2017,-2.212,-1.93,-0.3794,-0.3794,110.4,125,141,3.188,3.785,4.34,12.54,78.16,1018,0,0,0,0,0,0,
23:59:00 29/09/2017,-2.276,-1.961,-0.3845,-0.3845,114.7,129.2,143.6,3.257,4.048,4.838,12.82,72.97,1018,0,0,0,0,0,0,
00:59:00 30/09/2017,-2.337,-2.041,-0.4262,-0.4262,107.6,121.6,137.7,3.278,4.037,4.828,12.66,71.87,1018,0,0,0,0,0,0,
01:59:00 30/09/2017,-2.772,-2.39,-0.5256,-0.5256,104.3,116.6,128.7,2.912,3.528,4.163,12.09,75.97,1017,0,0,0,0,0,0,
02:59:00 30/09/2017,-2.79,-2.418,-0.5023,-0.5023,101.1,114.2,126.8,2.768,3.323,3.92,11.46,79.52,1017,0,0,0,0,0,0,
03:59:00 30/09/2017,-2.534,-2.228,-0.4652,-0.4652,101.6,115,128.2,3.065,3.738,4.378,11.32,81.15,1017,0,0,0,0,0,0,
04:59:00 30/09/2017,-2.025,-1.714,-0.4447,-0.4447,103.8,118.4,130.4,3.122,3.773,4.408,11.42,81.4,1016,0,0,0,0,0,0,
05:59:00 30/09/2017,27.69,23.84,58.42,58.42,100.6,111.6,124.2,3.553,4.33,5.062,11.65,81.43,1016,0,0,0,0,0,0,
06:59:00 30/09/2017,107.8,88.33,101.2,101.2,98.6,111.4,123.8,3.815,4.588,5.347,11.88,81.15,1016,0,0,0,0,0,0,
07:59:00 30/09/2017,260.4,130.2,442.8,442.8,100.9,115.8,130.4,3.778,4.567,5.372,12.85,74.73,1016,0,0,0,0,0,0,
08:59:00 30/09/2017,354.8,138.7,547.1,547.1,105.7,118.7,131.5,3.822,4.72,5.635,13.84,68.54,1016,0,0,0,0,0,0,
09:59:00 30/09/2017,423.5,123.9,640.3,640.3,117.5,124.4,138.5,4.115,5.072,5.962,14.69,63.26,1015,0,0,0,0,0,0,
10:59:00 30/09/2017,460,153.4,608.3,608.3,113,128.6,142.8,3.832,4.745,5.642,14.95,63.63,1015,0,0,0,0,0,0,
11:59:00 30/09/2017,433.2,188.5,486.9,486.9,102.5,115.4,128.2,4.112,5.027,5.962,15.19,63.19,1014,0,0,0,0,0,0,
12:59:00 30/09/2017,327.4,182.6,316,316,99.08,110.5,121.2,4.057,4.72,5.405,15.1,65.28,1014,0,0,0,0,0,0,
13:59:00 30/09/2017,265.3,150.3,295,295,95.68,109,122.3,3.883,4.705,5.532,14.8,66.69,1014,0,0,0,0,0,0,
14:59:00 30/09/2017,133.4,90.06,145.4,145.4,98.27,109.8,120.5,4.293,5.1,5.875,14.11,68.91,1013,0,0,0,0,0,0,
15:59:00 30/09/2017,74.93,62.66,80.11,80.11,95.32,106.5,118,4.057,4.753,5.48,13.59,71.85,1013,0,0,0,0,0,0,
16:59:00 30/09/2017,13.26,13.72,1.031,1.031,100.8,112.3,122.7,3.935,4.713,5.515,13.1,74.17,1013,0,0,0,0,0,0,
17:59:00 30/09/2017,-2.548,-2.221,-0.5197,-0.5197,99.25,111.4,124.4,3.458,4.133,4.84,12.43,77.13,1013,0,0,0,0,0,0,
18:59:00 30/09/2017,-2.519,-2.228,-0.4757,-0.4757,99.08,109.5,119.7,3.33,4.01,4.66,12.29,80.27,1013,0,0,0,0,0,0,
19:59:00 30/09/2017,-2.379,-2.111,-0.441,-0.441,99.73,113.2,125.9,3.208,3.887,4.622,12.49,81.71,1013,0,0,0,0,0,0,
20:59:00 30/09/2017,-2.32,-2.052,-0.4359,-0.4359,102.2,115.2,129,3.273,3.962,4.66,12.8,82.87,1012,0,0,0,0,0,0,
21:59:00 30/09/2017,-1.864,-1.652,-0.2964,-0.2964,109.3,123.4,137.6,3.112,3.732,4.352,13.35,82.42,1012,0,0,0,0,0,0,
22:59:00 30/09/2017,-1.331,-1.133,-0.1923,-0.1923,119.5,134,148.8,3.275,4.108,4.947,14.12,76.03,1012,0,0,0,0,0,0,
23:59:00 30/09/2017,-1.512,-1.291,-0.2746,-0.2746,125.3,139.1,152.8,3.295,4.028,4.773,13.92,76.06,1012,0,0,0,0,0,0,
00:59:00 01/10/2017,-1.643,-1.393,-0.2879,-0.2879,121.1,135.6,150,3.083,3.813,4.612,13.59,77.13,1012,0,0,0,0,0,0,
01:59:00 01/10/2017,-1.867,-1.612,-0.3497,-0.3497,111.8,127,141.6,3.215,4.002,4.805,13.3,77.98,1012,0,0,0,0,0,0,
02:59:00 01/10/2017,-1.717,-1.482,-0.2933,-0.2933,114.8,125.2,140.6,3.143,3.993,4.763,13.16,78.13,1012,0,0,0,0,0,0,
03:59:00 01/10/2017,-1.771,-1.52,-0.3076,-0.3076,114.5,129.9,145.2,3.042,3.86,4.647,13.06,77.26,1012,0,0,0,0,0,0,
04:59:00 01/10/2017,-1.945,-1.627,-0.3814,-0.3814,119.2,134.4,149.6,2.852,3.485,4.105,12.75,78.54,1012,0,0,0,0,0,0,
